x-axis,1,2
second,Volt,Volt
-24.700E-03,+250E-06,-6.500E-03
-24.600E-03,-3.500E-03,-2.125E-03
-24.500E-03,+4.625E-03,-2.437E-03
-24.400E-03,+3.375E-03,+2.875E-03
-24.300E-03,-2.875E-03,-6.187E-03
-24.200E-03,+250E-06,+1.000E-03
-24.100E-03,-3.500E-03,-1.187E-03
-24.000E-03,-6.000E-03,+1.625E-03
-23.900E-03,-9.750E-03,+1.312E-03
-23.800E-03,-4.750E-03,-2.125E-03
-23.700E-03,+7.750E-03,+63E-06
-23.600E-03,+5.875E-03,-1.812E-03
-23.500E-03,+2.750E-03,+3.500E-03
-23.400E-03,-7.875E-03,+3.187E-03
-23.300E-03,+3.375E-03,+5.375E-03
-23.200E-03,-1.625E-03,+3.187E-03
-23.100E-03,+5.250E-03,-875E-06
-23.000E-03,+250E-06,+5.062E-03
-22.900E-03,-3.500E-03,-6.187E-03
-22.800E-03,-3.500E-03,+1.937E-03
-22.700E-03,-2.250E-03,-4.312E-03
-22.600E-03,-1.000E-03,-1.500E-03
-22.500E-03,+2.750E-03,+5.062E-03
-22.400E-03,+4.625E-03,-3.687E-03
-22.300E-03,-4.750E-03,+2.562E-03
-22.200E-03,+250E-06,-4.625E-03
-22.100E-03,-7.250E-03,-6.500E-03
-22.000E-03,-9.750E-03,-7.125E-03
-21.900E-03,+5.875E-03,-6.187E-03
-21.800E-03,+9.000E-03,-6.187E-03
-21.700E-03,-3.500E-03,+2.562E-03
-21.600E-03,-20.375E-03,-7.750E-03
-21.500E-03,-16.000E-03,+63E-06
-21.400E-03,+1.500E-03,-5.875E-03
-21.300E-03,-10.375E-03,-8.687E-03
-21.200E-03,+16.500E-03,-4.625E-03
-21.100E-03,+2.125E-03,-5.875E-03
-21.000E-03,-5.375E-03,-2.125E-03
-20.900E-03,+2.750E-03,-3.375E-03
-20.800E-03,-4.750E-03,-6.500E-03
-20.700E-03,+2.125E-03,+63E-06
-20.600E-03,-6.000E-03,+1.937E-03
-20.500E-03,+1.500E-03,-562E-06
-20.400E-03,+5.250E-03,-3.375E-03
-20.300E-03,+1.500E-03,-4.312E-03
-20.200E-03,+3.375E-03,+687E-06
-20.100E-03,+2.750E-03,-5.562E-03
-20.000E-03,-6.000E-03,+1.000E-03
-19.900E-03,-3.500E-03,-6.187E-03
-19.800E-03,-1.625E-03,-2.125E-03
-19.700E-03,-4.750E-03,+2.562E-03
-19.600E-03,-1.625E-03,+1.937E-03
-19.500E-03,+4.625E-03,-4.312E-03
-19.400E-03,+4.000E-03,-3.687E-03
-19.300E-03,+5.250E-03,+1.312E-03
-19.200E-03,-5.375E-03,-6.500E-03
-19.100E-03,-1.625E-03,-6.187E-03
-19.000E-03,-7.875E-03,-9.625E-03
-18.900E-03,-14.750E-03,-4.625E-03
-18.800E-03,+250E-06,-562E-06
-18.700E-03,+2.750E-03,-4.312E-03
-18.600E-03,+4.625E-03,+375E-06
-18.500E-03,-17.875E-03,-5.875E-03
-18.400E-03,-1.000E-03,+2.250E-03
-18.300E-03,-7.875E-03,-6.187E-03
-18.200E-03,+5.250E-03,-5.562E-03
-18.100E-03,+4.000E-03,-5.562E-03
-18.000E-03,-1.625E-03,-5.562E-03
-17.900E-03,-6.000E-03,+2.562E-03
-17.800E-03,+2.125E-03,+2.562E-03
-17.700E-03,+875E-06,-6.500E-03
-17.600E-03,+13.375E-03,-5.250E-03
-17.500E-03,-9.125E-03,-6.812E-03
-17.400E-03,+4.625E-03,-2.125E-03
-17.300E-03,+5.250E-03,-875E-06
-17.200E-03,+15.875E-03,-4.625E-03
-17.100E-03,-7.875E-03,+63E-06
-17.000E-03,+16.500E-03,-562E-06
-16.900E-03,+250E-06,-5.250E-03
-16.800E-03,-15.375E-03,-2.437E-03
-16.700E-03,+9.000E-03,+1.312E-03
-16.600E-03,-13.500E-03,+687E-06
-16.500E-03,-375E-06,+1.312E-03
-16.400E-03,+9.625E-03,+2.875E-03
-16.300E-03,-4.125E-03,-5.875E-03
-16.200E-03,+4.000E-03,-6.187E-03
-16.100E-03,+250E-06,-1.812E-03
-16.000E-03,+4.000E-03,-1.812E-03
-15.900E-03,-6.000E-03,-3.062E-03
-15.800E-03,+250E-06,-2.125E-03
-15.700E-03,-375E-06,+2.250E-03
-15.600E-03,+5.875E-03,+2.250E-03
-15.500E-03,-14.125E-03,-3.687E-03
-15.400E-03,+6.500E-03,+63E-06
-15.300E-03,-7.875E-03,+687E-06
-15.200E-03,+4.000E-03,-3.687E-03
-15.100E-03,-4.750E-03,-4.937E-03
-15.000E-03,-1.000E-03,+3.812E-03
-14.900E-03,-4.750E-03,-1.500E-03
-14.800E-03,-2.250E-03,-6.187E-03
-14.700E-03,+4.000E-03,-1.187E-03
-14.600E-03,-5.375E-03,+1.312E-03
-14.500E-03,+6.500E-03,-2.750E-03
-14.400E-03,+7.750E-03,-3.375E-03
-14.300E-03,-4.750E-03,+1.000E-03
-14.200E-03,+3.375E-03,+687E-06
-14.100E-03,+250E-06,+1.625E-03
-14.000E-03,-3.500E-03,+1.937E-03
-13.900E-03,+4.000E-03,-1.812E-03
-13.800E-03,+2.125E-03,+2.250E-03
-13.700E-03,-2.875E-03,-4.937E-03
-13.600E-03,-4.750E-03,-3.062E-03
-13.500E-03,-8.500E-03,+8.812E-03
-13.400E-03,-1.000E-03,+1.000E-03
-13.300E-03,+4.625E-03,+2.562E-03
-13.200E-03,+2.750E-03,+375E-06
-13.100E-03,+4.000E-03,+2.562E-03
-13.000E-03,-9.125E-03,+3.187E-03
-12.900E-03,-9.125E-03,-2.750E-03
-12.800E-03,+1.500E-03,-2.437E-03
-12.700E-03,+14.625E-03,+375E-06
-12.600E-03,+5.250E-03,-2.437E-03
-12.500E-03,-5.375E-03,-7.125E-03
-12.400E-03,-3.500E-03,-875E-06
-12.300E-03,+5.250E-03,+1.000E-03
-12.200E-03,+4.625E-03,+2.875E-03
-12.100E-03,+2.750E-03,+1.000E-03
-12.000E-03,+1.500E-03,-3.687E-03
-11.900E-03,-2.875E-03,+1.625E-03
-11.800E-03,-5.375E-03,+1.312E-03
-11.700E-03,-1.000E-03,+1.625E-03
-11.600E-03,-4.125E-03,+2.562E-03
-11.500E-03,-1.000E-03,+375E-06
-11.400E-03,+1.500E-03,-3.375E-03
-11.300E-03,-14.125E-03,-2.437E-03
-11.200E-03,-13.500E-03,+687E-06
-11.100E-03,-15.375E-03,-8.062E-03
-11.000E-03,-7.250E-03,+1.625E-03
-10.900E-03,-20.375E-03,-1.187E-03
-10.800E-03,-14.750E-03,-3.687E-03
-10.700E-03,-1.000E-03,+63E-06
-10.600E-03,+4.625E-03,+3.812E-03
-10.500E-03,-8.500E-03,+63E-06
-10.400E-03,+3.375E-03,+375E-06
-10.300E-03,-3.500E-03,+1.312E-03
-10.200E-03,+5.875E-03,-3.062E-03
-10.100E-03,-9.125E-03,+63E-06
-10.000E-03,+5.875E-03,-6.812E-03
-9.900E-03,+6.500E-03,+1.625E-03
-9.800E-03,-8.500E-03,+1.000E-03
-9.700E-03,-6.000E-03,+63E-06
-9.600E-03,+6.500E-03,-5.562E-03
-9.500E-03,+4.625E-03,+3.500E-03
-9.400E-03,+250E-06,+1.312E-03
-9.300E-03,-1.000E-03,+2.250E-03
-9.200E-03,-4.125E-03,+2.562E-03
-9.100E-03,-9.750E-03,-562E-06
-9.000E-03,-9.750E-03,-5.250E-03
-8.900E-03,+3.375E-03,-5.875E-03
-8.800E-03,+1.500E-03,-4.312E-03
-8.700E-03,-2.875E-03,+2.562E-03
-8.600E-03,+4.625E-03,-3.375E-03
-8.500E-03,-2.875E-03,-5.562E-03
-8.400E-03,-14.125E-03,-1.812E-03
-8.300E-03,+250E-06,-2.750E-03
-8.200E-03,-4.125E-03,-3.375E-03
-8.100E-03,-11.625E-03,-1.187E-03
-8.000E-03,-6.625E-03,-1.500E-03
-7.900E-03,+15.875E-03,-4.000E-03
-7.800E-03,-2.875E-03,-250E-06
-7.700E-03,+875E-06,+3.187E-03
-7.600E-03,-2.250E-03,+1.937E-03
-7.500E-03,+7.125E-03,-5.250E-03
-7.400E-03,+14.625E-03,+5.062E-03
-7.300E-03,+3.375E-03,-6.500E-03
-7.200E-03,+5.875E-03,+63E-06
-7.100E-03,-9.750E-03,-875E-06
-7.000E-03,-12.250E-03,-250E-06
-6.900E-03,+4.000E-03,+687E-06
-6.800E-03,+875E-06,+2.250E-03
-6.700E-03,-11.625E-03,-562E-06
-6.600E-03,-6.625E-03,-4.000E-03
-6.500E-03,+7.125E-03,-875E-06
-6.400E-03,-2.250E-03,-2.750E-03
-6.300E-03,+8.375E-03,-4.625E-03
-6.200E-03,-2.875E-03,+1.312E-03
-6.100E-03,+4.625E-03,-8.375E-03
-6.000E-03,-4.125E-03,-2.437E-03
-5.900E-03,+4.625E-03,+2.250E-03
-5.800E-03,+2.750E-03,-4.625E-03
-5.700E-03,+250E-06,+2.250E-03
-5.600E-03,-9.125E-03,-7.125E-03
-5.500E-03,-1.625E-03,+63E-06
-5.400E-03,+7.125E-03,+3.187E-03
-5.300E-03,-5.375E-03,-1.187E-03
-5.200E-03,+4.000E-03,-5.562E-03
-5.100E-03,+5.250E-03,-2.125E-03
-5.000E-03,-4.750E-03,-875E-06
-4.900E-03,+250E-06,-3.375E-03
-4.800E-03,+11.500E-03,+1.000E-03
-4.700E-03,+5.875E-03,-4.937E-03
-4.600E-03,-5.375E-03,-4.312E-03
-4.500E-03,+9.000E-03,+2.875E-03
-4.400E-03,+1.500E-03,-4.625E-03
-4.300E-03,+875E-06,+2.562E-03
-4.200E-03,+4.625E-03,+687E-06
-4.100E-03,+4.625E-03,-2.750E-03
-4.000E-03,-14.750E-03,-8.062E-03
-3.900E-03,-4.750E-03,-1.500E-03
-3.800E-03,-2.875E-03,-7.750E-03
-3.700E-03,+6.500E-03,+1.937E-03
-3.600E-03,+6.500E-03,-1.812E-03
-3.500E-03,-1.625E-03,-3.687E-03
-3.400E-03,+7.125E-03,-4.312E-03
-3.300E-03,-20.375E-03,-8.062E-03
-3.200E-03,+875E-06,-3.687E-03
-3.100E-03,+1.500E-03,-1.812E-03
-3.000E-03,-7.875E-03,-8.062E-03
-2.900E-03,-1.000E-03,-4.000E-03
-2.800E-03,-8.500E-03,-6.500E-03
-2.700E-03,+5.875E-03,+375E-06
-2.600E-03,-3.500E-03,-5.875E-03
-2.500E-03,+5.250E-03,+1.000E-03
-2.400E-03,+4.000E-03,-6.812E-03
-2.300E-03,+2.125E-03,-5.875E-03
-2.200E-03,-7.875E-03,+63E-06
-2.100E-03,-1.625E-03,+1.625E-03
-2.000E-03,-1.000E-03,-250E-06
-1.900E-03,+13.375E-03,-3.687E-03
-1.800E-03,+4.000E-03,-5.250E-03
-1.700E-03,+5.875E-03,-3.687E-03
-1.600E-03,+12.125E-03,-3.062E-03
-1.500E-03,-7.875E-03,-11.500E-03
-1.400E-03,-4.750E-03,+5.062E-03
-1.300E-03,-3.500E-03,-7.750E-03
-1.200E-03,-18.500E-03,+1.625E-03
-1.100E-03,-1.000E-03,-3.687E-03
-1.000E-03,-375E-06,-7.437E-03
-900E-06,-13.500E-03,+1.000E-03
-800E-06,+22.125E-03,-4.937E-03
-700E-06,-24.750E-03,-12.750E-03
-600E-06,+12.125E-03,+1.625E-03
-500E-06,+2.125E-03,-4.625E-03
-400E-06,-1.000E-03,-6.812E-03
-300E-06,+5.875E-03,-6.812E-03
-200E-06,+250E-06,-5.875E-03
-100E-06,+10.875E-03,+2.875E-03
-0.0E+00,-7.875E-03,-2.437E-03
+100E-06,+6.500E-03,-5.250E-03
+200E-06,-8.500E-03,+1.000E-03
+300E-06,+875E-06,+2.250E-03
+400E-06,-1.000E-03,-4.000E-03
+500E-06,+9.000E-03,+1.312E-03
+600E-06,+4.000E-03,-6.812E-03
+700E-06,+250E-06,-6.812E-03
+800E-06,-7.250E-03,-1.500E-03
+900E-06,-1.625E-03,+2.562E-03
+1.000E-03,+4.625E-03,-5.250E-03
+1.100E-03,+3.375E-03,-5.562E-03
+1.200E-03,-375E-06,-6.187E-03
+1.300E-03,-4.750E-03,-2.750E-03
+1.400E-03,-2.875E-03,-8.375E-03
+1.500E-03,+12.750E-03,-5.875E-03
+1.600E-03,+5.250E-03,+687E-06
+1.700E-03,+2.125E-03,-2.437E-03
+1.800E-03,+250E-06,+4.750E-03
+1.900E-03,-2.875E-03,-1.812E-03
+2.000E-03,+4.000E-03,-3.687E-03
+2.100E-03,-27.250E-03,-11.187E-03
+2.200E-03,+7.750E-03,-250E-06
+2.300E-03,-7.875E-03,+375E-06
+2.400E-03,+10.250E-03,+1.000E-03
+2.500E-03,+3.375E-03,-6.187E-03
+2.600E-03,-2.875E-03,-10.250E-03
+2.700E-03,+6.500E-03,+3.187E-03
+2.800E-03,+14.625E-03,+1.625E-03
+2.900E-03,+250E-06,-4.312E-03
+3.000E-03,+5.875E-03,-6.500E-03
+3.100E-03,-375E-06,-3.062E-03
+3.200E-03,+3.375E-03,-8.687E-03
+3.300E-03,-9.125E-03,-6.812E-03
+3.400E-03,+7.750E-03,-4.000E-03
+3.500E-03,+875E-06,-9.937E-03
+3.600E-03,+10.875E-03,+4.125E-03
+3.700E-03,-2.250E-03,+375E-06
+3.800E-03,+7.125E-03,+63E-06
+3.900E-03,-1.000E-03,+2.875E-03
+4.000E-03,+3.375E-03,-1.187E-03
+4.100E-03,-5.375E-03,-7.125E-03
+4.200E-03,-375E-06,-7.437E-03
+4.300E-03,+4.625E-03,+1.000E-03
+4.400E-03,+10.875E-03,+1.312E-03
+4.500E-03,-375E-06,+3.500E-03
+4.600E-03,-7.875E-03,-4.000E-03
+4.700E-03,-2.875E-03,-5.250E-03
+4.800E-03,+3.375E-03,+4.125E-03
+4.900E-03,-4.125E-03,-3.375E-03
+5.000E-03,+4.625E-03,-5.250E-03
+5.100E-03,+250E-06,-875E-06
+5.200E-03,+1.500E-03,-6.500E-03
+5.300E-03,-375E-06,-8.062E-03
+5.400E-03,-3.500E-03,-6.187E-03
+5.500E-03,-6.000E-03,-6.500E-03
+5.600E-03,-9.750E-03,+1.937E-03
+5.700E-03,-4.125E-03,+1.937E-03
+5.800E-03,+5.250E-03,+687E-06
+5.900E-03,-6.625E-03,-1.500E-03
+6.000E-03,-5.375E-03,-4.625E-03
+6.100E-03,+1.500E-03,+2.562E-03
+6.200E-03,-6.625E-03,-1.500E-03
+6.300E-03,-1.000E-03,+1.312E-03
+6.400E-03,-6.000E-03,+1.937E-03
+6.500E-03,-1.000E-03,+63E-06
+6.600E-03,-7.250E-03,-3.687E-03
+6.700E-03,+15.250E-03,-7.125E-03
+6.800E-03,+4.625E-03,+375E-06
+6.900E-03,+1.500E-03,-1.187E-03
+7.000E-03,+5.250E-03,-4.625E-03
+7.100E-03,+4.625E-03,+2.250E-03
+7.200E-03,+250E-06,+1.000E-03
+7.300E-03,-3.500E-03,-562E-06
+7.400E-03,+11.500E-03,-6.187E-03
+7.500E-03,+9.625E-03,+1.000E-03
+7.600E-03,+4.000E-03,+1.312E-03
+7.700E-03,-1.000E-03,-3.687E-03
+7.800E-03,-2.875E-03,-5.250E-03
+7.900E-03,-1.625E-03,-9.312E-03
+8.000E-03,-375E-06,-875E-06
+8.100E-03,-2.875E-03,-4.000E-03
+8.200E-03,-375E-06,+1.625E-03
+8.300E-03,+2.750E-03,+375E-06
+8.400E-03,+1.500E-03,+1.937E-03
+8.500E-03,-5.375E-03,-562E-06
+8.600E-03,+875E-06,-3.375E-03
+8.700E-03,-9.125E-03,+1.000E-03
+8.800E-03,-2.250E-03,+2.875E-03
+8.900E-03,+9.625E-03,-2.750E-03
+9.000E-03,+2.125E-03,-4.937E-03
+9.100E-03,+10.875E-03,+375E-06
+9.200E-03,-11.000E-03,+2.875E-03
+9.300E-03,-4.750E-03,+4.125E-03
+9.400E-03,-10.375E-03,+2.250E-03
+9.500E-03,+10.250E-03,-2.750E-03
+9.600E-03,+9.625E-03,-5.562E-03
+9.700E-03,+2.125E-03,-1.187E-03
+9.800E-03,+6.500E-03,-1.812E-03
+9.900E-03,+2.750E-03,-8.062E-03
+10.000E-03,-9.125E-03,-3.062E-03
+10.100E-03,+5.250E-03,-6.187E-03
+10.200E-03,-8.500E-03,-4.625E-03
+10.300E-03,-375E-06,+2.250E-03
+10.400E-03,+875E-06,-250E-06
+10.500E-03,-3.500E-03,-1.812E-03
+10.600E-03,-2.875E-03,-3.062E-03
+10.700E-03,-375E-06,-562E-06
+10.800E-03,-13.500E-03,-3.687E-03
+10.900E-03,+9.000E-03,+1.625E-03
+11.000E-03,-13.500E-03,-11.187E-03
+11.100E-03,-375E-06,-5.875E-03
+11.200E-03,+2.750E-03,-2.437E-03
+11.300E-03,-4.125E-03,-4.312E-03
+11.400E-03,-1.625E-03,-4.312E-03
+11.500E-03,-4.750E-03,-8.375E-03
+11.600E-03,+4.625E-03,-4.000E-03
+11.700E-03,+250E-06,-250E-06
+11.800E-03,+3.375E-03,+1.312E-03
+11.900E-03,-2.875E-03,+3.187E-03
+12.000E-03,+7.750E-03,+1.625E-03
+12.100E-03,-3.500E-03,-5.875E-03
+12.200E-03,-1.000E-03,+1.312E-03
+12.300E-03,-4.125E-03,-4.312E-03
+12.400E-03,-2.250E-03,-6.187E-03
+12.500E-03,-2.250E-03,+2.562E-03
+12.600E-03,-12.250E-03,-1.187E-03
+12.700E-03,+250E-06,+3.187E-03
+12.800E-03,+5.875E-03,-7.125E-03
+12.900E-03,+3.375E-03,-5.875E-03
+13.000E-03,-6.000E-03,-6.500E-03
+13.100E-03,+2.750E-03,-6.187E-03
+13.200E-03,-6.625E-03,+1.937E-03
+13.300E-03,-9.125E-03,-2.437E-03
+13.400E-03,+875E-06,-7.125E-03
+13.500E-03,-7.875E-03,-6.187E-03
+13.600E-03,-12.875E-03,+1.937E-03
+13.700E-03,-9.125E-03,+375E-06
+13.800E-03,-9.750E-03,-5.875E-03
+13.900E-03,+4.000E-03,-5.250E-03
+14.000E-03,+11.500E-03,-875E-06
+14.100E-03,-5.375E-03,-4.312E-03
+14.200E-03,-14.125E-03,-6.812E-03
+14.300E-03,-7.250E-03,-5.562E-03
+14.400E-03,-10.375E-03,-4.312E-03
+14.500E-03,+5.875E-03,-6.500E-03
+14.600E-03,-9.750E-03,-4.937E-03
+14.700E-03,-1.625E-03,-3.375E-03
+14.800E-03,-21.625E-03,-4.312E-03
+14.900E-03,+4.000E-03,-2.125E-03
+15.000E-03,-2.250E-03,+2.250E-03
+15.100E-03,+4.625E-03,+2.875E-03
+15.200E-03,-1.625E-03,+375E-06
+15.300E-03,+4.000E-03,+63E-06
+15.400E-03,-2.250E-03,+1.625E-03
+15.500E-03,-2.250E-03,-3.062E-03
+15.600E-03,-29.750E-03,-4.312E-03
+15.700E-03,+5.250E-03,-4.937E-03
+15.800E-03,-3.500E-03,-7.125E-03
+15.900E-03,-7.250E-03,+1.625E-03
+16.000E-03,-3.500E-03,+3.812E-03
+16.100E-03,+2.125E-03,-1.500E-03
+16.200E-03,+875E-06,-5.562E-03
+16.300E-03,-6.000E-03,+63E-06
+16.400E-03,-4.125E-03,-6.187E-03
+16.500E-03,+7.750E-03,+1.937E-03
+16.600E-03,-22.875E-03,-8.375E-03
+16.700E-03,+12.125E-03,+1.312E-03
+16.800E-03,+7.750E-03,+4.750E-03
+16.900E-03,+4.625E-03,+2.562E-03
+17.000E-03,+12.750E-03,-250E-06
+17.100E-03,+7.125E-03,-2.125E-03
+17.200E-03,+250E-06,-6.812E-03
+17.300E-03,+12.750E-03,+1.625E-03
+17.400E-03,+8.375E-03,+1.937E-03
+17.500E-03,-4.750E-03,+1.937E-03
+17.600E-03,-25.375E-03,-2.125E-03
+17.700E-03,-1.625E-03,-5.562E-03
+17.800E-03,-1.625E-03,+4.125E-03
+17.900E-03,-4.125E-03,-6.500E-03
+18.000E-03,+5.875E-03,-6.812E-03
+18.100E-03,-6.000E-03,-1.500E-03
+18.200E-03,-2.875E-03,-3.375E-03
+18.300E-03,-8.500E-03,+1.625E-03
+18.400E-03,-10.375E-03,+1.625E-03
+18.500E-03,-3.500E-03,-6.187E-03
+18.600E-03,-16.000E-03,-9.312E-03
+18.700E-03,-9.750E-03,-3.062E-03
+18.800E-03,-1.000E-03,-5.875E-03
+18.900E-03,-14.750E-03,-875E-06
+19.000E-03,-7.875E-03,-875E-06
+19.100E-03,-7.875E-03,-4.312E-03
+19.200E-03,-11.000E-03,-1.187E-03
+19.300E-03,+3.375E-03,+1.000E-03
+19.400E-03,-6.625E-03,-6.187E-03
+19.500E-03,-17.875E-03,-7.125E-03
+19.600E-03,-11.000E-03,-7.437E-03
+19.700E-03,-6.625E-03,-6.187E-03
+19.800E-03,-3.500E-03,-6.500E-03
+19.900E-03,+9.000E-03,-562E-06
+20.000E-03,-9.125E-03,-250E-06
+20.100E-03,+875E-06,-4.625E-03
+20.200E-03,-5.375E-03,-875E-06
+20.300E-03,-1.000E-03,-8.062E-03
+20.400E-03,+2.125E-03,-7.750E-03
+20.500E-03,+250E-06,-8.062E-03
+20.600E-03,-8.500E-03,-562E-06
+20.700E-03,-7.875E-03,-875E-06
+20.800E-03,+12.750E-03,+5.687E-03
+20.900E-03,+4.000E-03,+63E-06
+21.000E-03,-16.625E-03,-16.187E-03
+21.100E-03,+14.000E-03,+2.875E-03
+21.200E-03,-7.875E-03,-10.875E-03
+21.300E-03,-1.625E-03,-562E-06
+21.400E-03,-7.250E-03,-5.250E-03
+21.500E-03,-6.000E-03,-5.250E-03
+21.600E-03,+4.000E-03,-6.187E-03
+21.700E-03,-12.875E-03,+1.000E-03
+21.800E-03,+1.500E-03,+1.937E-03
+21.900E-03,-7.250E-03,-8.062E-03
+22.000E-03,+4.000E-03,-4.625E-03
+22.100E-03,+4.625E-03,-562E-06
+22.200E-03,-6.625E-03,-6.812E-03
+22.300E-03,-375E-06,-562E-06
+22.400E-03,-10.375E-03,-9.312E-03
+22.500E-03,-1.625E-03,-2.125E-03
+22.600E-03,-4.750E-03,-2.750E-03
+22.700E-03,-5.375E-03,-4.937E-03
+22.800E-03,-2.250E-03,-875E-06
+22.900E-03,+5.875E-03,-2.750E-03
+23.000E-03,+4.625E-03,-3.375E-03
+23.100E-03,-4.125E-03,+1.625E-03
+23.200E-03,-4.125E-03,+2.250E-03
+23.300E-03,+13.375E-03,+1.000E-03
+23.400E-03,+1.500E-03,+1.625E-03
+23.500E-03,+8.375E-03,-4.937E-03
+23.600E-03,+9.000E-03,+63E-06
+23.700E-03,+5.250E-03,-2.437E-03
+23.800E-03,+3.375E-03,+63E-06
+23.900E-03,+3.375E-03,-875E-06
+24.000E-03,-1.625E-03,-1.500E-03
+24.100E-03,+4.000E-03,-7.125E-03
+24.200E-03,+3.375E-03,-1.812E-03
+24.300E-03,-1.625E-03,-4.625E-03
+24.400E-03,+5.250E-03,+375E-06
+24.500E-03,+875E-06,-8.375E-03
+24.600E-03,+10.250E-03,+2.562E-03
+24.700E-03,+6.500E-03,-4.625E-03
+24.800E-03,+4.000E-03,-875E-06
+24.900E-03,+19.625E-03,+2.875E-03
+25.000E-03,-4.125E-03,+1.625E-03
+25.100E-03,-2.250E-03,+1.937E-03
+25.200E-03,-2.250E-03,+2.562E-03
+25.300E-03,-2.250E-03,+687E-06
+25.400E-03,+4.000E-03,-250E-06
+25.500E-03,+250E-06,-2.125E-03
+25.600E-03,+20.875E-03,+1.312E-03
+25.700E-03,+1.500E-03,+2.250E-03
+25.800E-03,+14.625E-03,-3.062E-03
+25.900E-03,+19.000E-03,+4.750E-03
+26.000E-03,+15.875E-03,-1.187E-03
+26.100E-03,+9.000E-03,-1.187E-03
+26.200E-03,+3.375E-03,-1.812E-03
+26.300E-03,+8.375E-03,+2.875E-03
+26.400E-03,+9.625E-03,-3.687E-03
+26.500E-03,+5.250E-03,+1.937E-03
+26.600E-03,+11.500E-03,+6.312E-03
+26.700E-03,+7.125E-03,+3.500E-03
+26.800E-03,+11.500E-03,+6.000E-03
+26.900E-03,+4.000E-03,+2.562E-03
+27.000E-03,-375E-06,+1.312E-03
+27.100E-03,+2.750E-03,+6.312E-03
+27.200E-03,+250E-06,+4.750E-03
+27.300E-03,+10.875E-03,+2.875E-03
+27.400E-03,+5.250E-03,+9.437E-03
+27.500E-03,-2.875E-03,+9.437E-03
+27.600E-03,-7.250E-03,+8.812E-03
+27.700E-03,+9.625E-03,+3.187E-03
+27.800E-03,-5.375E-03,+3.500E-03
+27.900E-03,+14.000E-03,+5.687E-03
+28.000E-03,+875E-06,+63E-06
+28.100E-03,+2.125E-03,+6.000E-03
+28.200E-03,+1.500E-03,+8.812E-03
+28.300E-03,+4.625E-03,+2.562E-03
+28.400E-03,+10.875E-03,+6.625E-03
+28.500E-03,+4.000E-03,-1.187E-03
+28.600E-03,+4.625E-03,+8.500E-03
+28.700E-03,-9.750E-03,+375E-06
+28.800E-03,-8.500E-03,+6.000E-03
+28.900E-03,-1.625E-03,+5.062E-03
+29.000E-03,-12.875E-03,-875E-06
+29.100E-03,+2.750E-03,+4.125E-03
+29.200E-03,-12.875E-03,-250E-06
+29.300E-03,-24.125E-03,-1.187E-03
